Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A3D6APZ8	unreviewed	A0A3D6APZ8_9BURK	321	PF12345;PF04055;	
A0A3D6BVV9	unreviewed	A0A3D6BVV9_9FLAO	352	PF12345;PF04055;	
A0A3D6CJT4	unreviewed	A0A3D6CJT4_9FLAO	350	PF12345;	
A0A3D6DWC2	unreviewed	A0A3D6DWC2_9PROT	332	PF12345;PF04055;	
A0A3D8LFL0	unreviewed	A0A3D8LFL0_9BACT	355	PF12345;PF04055;	
A0A3D9HBK0	unreviewed	A0A3D9HBK0_9FLAO	351	PF12345;PF04055;	
A0A3D9HL39	unreviewed	A0A3D9HL39_9FLAO	351	PF12345;PF04055;	
A0A3D9KXN9	unreviewed	A0A3D9KXN9_9BACT	348	PF12345;PF04055;	
A0A3D9N614	unreviewed	A0A3D9N614_9FLAO	351	PF12345;PF04055;	
A0A3E0E3I5	unreviewed	A0A3E0E3I5_9BACT	350	PF12345;PF04055;	
A0A3E0H5R9	unreviewed	A0A3E0H5R9_9GAMM	319	PF12345;PF04055;	
A0A3E0IBW4	unreviewed	A0A3E0IBW4_9FLAO	350	PF12345;PF04055;	
A0A3E0LCI2	unreviewed	A0A3E0LCI2_9CHRO	325	PF12345;PF04055;	
A0A3E0M4B3	unreviewed	A0A3E0M4B3_9CHRO	325	PF12345;PF04055;	
A0A3E0MCZ7	unreviewed	A0A3E0MCZ7_MICAE	325	PF12345;PF04055;	
A0A3E0MD30	unreviewed	A0A3E0MD30_MICAE	325	PF12345;PF04055;	
A0A3E0NU45	unreviewed	A0A3E0NU45_9BACT	338	PF12345;PF04055;	
A0A3E1D6Z1	unreviewed	A0A3E1D6Z1_9PROT	324	PF12345;	
A0A3E1DJP8	unreviewed	A0A3E1DJP8_9PROT	324	PF12345;PF04055;	
A0A3E1DKE4	unreviewed	A0A3E1DKE4_9PROT	325	PF12345;PF04055;	
A0A3E1DKN5	unreviewed	A0A3E1DKN5_9PROT	325	PF12345;	
A0A3E1DT66	unreviewed	A0A3E1DT66_9PROT	324	PF12345;PF04055;	
A0A3E1F0I3	unreviewed	A0A3E1F0I3_9FLAO	354	PF12345;PF04055;	
A0A3E1K9K9	unreviewed	A0A3E1K9K9_9GAMM	319	PF12345;PF04055;	
A0A3E1Q9M7	unreviewed	A0A3E1Q9M7_9FLAO	355	PF12345;PF04055;	
A0A3E2NRC7	unreviewed	A0A3E2NRC7_9SPHI	348	PF12345;PF04055;	
A0A3E2U652	unreviewed	A0A3E2U652_9CLOT	327	PF12345;PF04055;	
A0A3E4F6D0	unreviewed	A0A3E4F6D0_9FIRM	320	PF12345;PF04055;	
A0A3E4MJK3	unreviewed	A0A3E4MJK3_9FIRM	320	PF12345;PF04055;	
A0A3E4Q0L3	unreviewed	A0A3E4Q0L3_9FIRM	320	PF12345;PF04055;	
A0A3E5EL34	unreviewed	A0A3E5EL34_9FIRM	320	PF12345;PF04055;	
A0A3E5G7F0	unreviewed	A0A3E5G7F0_9FIRM	321	PF12345;PF04055;	
A0A3E5GV46	unreviewed	A0A3E5GV46_9FIRM	320	PF12345;PF04055;	
A0A3F2V3U2	unreviewed	A0A3F2V3U2_9GAMM	329	PF12345;PF04055;	
A0A3F2ZQ59	unreviewed	A0A3F2ZQ59_CLOB6	327	PF12345;PF04055;	
A0A3F3GBT7	unreviewed	A0A3F3GBT7_9RHOO	320	PF12345;PF04055;	
A0A3G2L1H3	unreviewed	A0A3G2L1H3_9FLAO	351	PF12345;PF04055;	
A0A3G3GVA1	unreviewed	A0A3G3GVA1_9BACT	353	PF12345;PF04055;	
A0A3G6X0K2	unreviewed	A0A3G6X0K2_SYNEL	338	PF12345;PF04055;	
A0A3G9K3T5	unreviewed	A0A3G9K3T5_MICVR	325	PF12345;PF04055;	
A0A3L7E457	unreviewed	A0A3L7E457_9GAMM	318	PF12345;PF04055;	
A0A3L7PCK6	unreviewed	A0A3L7PCK6_9BACT	349	PF12345;PF04055;	
A0A3L7PFL8	unreviewed	A0A3L7PFL8_9BACT	347	PF12345;PF04055;	
A0A3L7SEY9	unreviewed	A0A3L7SEY9_9BACT	350	PF12345;	
A0A3L7U8X9	unreviewed	A0A3L7U8X9_9BACT	350	PF12345;	
A0A3L8ATN7	unreviewed	A0A3L8ATN7_9GAMM	322	PF12345;PF04055;	
A0A3L8AWL7	unreviewed	A0A3L8AWL7_9GAMM	321	PF12345;PF04055;	
A0A3L8BCD6	unreviewed	A0A3L8BCD6_9GAMM	321	PF12345;PF04055;	
A0A3L8BGW9	unreviewed	A0A3L8BGW9_9GAMM	322	PF12345;PF04055;	
A0A3L8BSD1	unreviewed	A0A3L8BSD1_9GAMM	321	PF12345;PF04055;	
A0A3L8C187	unreviewed	A0A3L8C187_9GAMM	321	PF12345;PF04055;	
A0A3L9Z2U3	unreviewed	A0A3L9Z2U3_9FLAO	355	PF12345;PF04055;	
A0A3M0GCI8	unreviewed	A0A3M0GCI8_9FLAO	352	PF12345;PF04055;	
A0A3M0ZTL3	unreviewed	A0A3M0ZTL3_9BACT	331	PF12345;PF04055;	
A0A3M1B011	unreviewed	A0A3M1B011_9BACT	341	PF12345;PF04055;	
A0A3M1C628	unreviewed	A0A3M1C628_9PROT	318	PF12345;PF04055;	
A0A3M1D5L3	unreviewed	A0A3M1D5L3_9DELT	660	PF12345;PF13847;PF04055;	
A0A3M1DWY7	unreviewed	A0A3M1DWY7_9GAMM	321	PF12345;PF04055;	
A0A3M1G827	unreviewed	A0A3M1G827_9BACT	340	PF12345;PF13847;	
A0A3M1G894	unreviewed	A0A3M1G894_9PROT	319	PF12345;	
A0A3M1GGU8	unreviewed	A0A3M1GGU8_9BACT	335	PF12345;PF04055;	
A0A3M1I5I1	unreviewed	A0A3M1I5I1_9BACT	326	PF12345;PF04055;	
A0A3M1IFR4	unreviewed	A0A3M1IFR4_9BACT	323	PF12345;PF04055;	
A0A3M1K7R2	unreviewed	A0A3M1K7R2_9BACT	324	PF12345;PF04055;	
A0A3M1KUB7	unreviewed	A0A3M1KUB7_9DELT	313	PF12345;PF04055;	
A0A3M1L5J1	unreviewed	A0A3M1L5J1_9BACT	360	PF12345;PF04055;	
A0A3M1M2M9	unreviewed	A0A3M1M2M9_9BACT	348	PF12345;PF04055;	
A0A3M1MU75	unreviewed	A0A3M1MU75_9DELT	318	PF12345;PF04055;	
A0A3M1PHJ3	unreviewed	A0A3M1PHJ3_9CYAN	377	PF12345;PF04055;	
A0A3M1Q4K9	unreviewed	A0A3M1Q4K9_9BACT	350	PF12345;PF04055;	
A0A3M1Q9C1	unreviewed	A0A3M1Q9C1_9BACT	330	PF12345;PF04055;	
A0A3M1RIP4	unreviewed	A0A3M1RIP4_9BACT	318	PF12345;PF04055;	
A0A3M1S6L7	unreviewed	A0A3M1S6L7_9BACT	584	PF12345;PF13847;	
A0A3M1TCB7	unreviewed	A0A3M1TCB7_9DELT	348	PF12345;PF04055;	
A0A3M1THW9	unreviewed	A0A3M1THW9_9BACT	225	PF12345;	
A0A3M1V360	unreviewed	A0A3M1V360_9GAMM	319	PF12345;PF04055;	
A0A3M1VGL6	unreviewed	A0A3M1VGL6_9BACT	322	PF12345;	
A0A3M1WH16	unreviewed	A0A3M1WH16_9CHLR	340	PF12345;PF04055;	
A0A3M1WR85	unreviewed	A0A3M1WR85_9BACT	317	PF12345;PF04055;	
A0A3M1WZB1	unreviewed	A0A3M1WZB1_9GAMM	323	PF12345;PF04055;	
A0A3M1X1L8	unreviewed	A0A3M1X1L8_9DELT	316	PF12345;PF04055;	
A0A3M1YJC6	unreviewed	A0A3M1YJC6_9BACT	356	PF12345;	
A0A3M1ZPR1	unreviewed	A0A3M1ZPR1_9PROT	324	PF12345;PF04055;	
A0A3M1ZQ45	unreviewed	A0A3M1ZQ45_9BACT	27	PF12345;	
A0A3M2A4R9	unreviewed	A0A3M2A4R9_9BACT	319	PF12345;PF04055;	
A0A3M2ALS4	unreviewed	A0A3M2ALS4_9BACT	358	PF12345;PF04055;	
A0A3M2ASN3	unreviewed	A0A3M2ASN3_9BACT	351	PF12345;PF04055;	
A0A3M2BMA3	unreviewed	A0A3M2BMA3_9GAMM	323	PF12345;PF04055;	
A0A3M2DFH7	unreviewed	A0A3M2DFH7_9BACT	342	PF12345;PF04055;	
A0A3M2DIT4	unreviewed	A0A3M2DIT4_9DELT	325	PF12345;PF04055;	
A0A3M2E8X2	unreviewed	A0A3M2E8X2_9BACT	376	PF12345;PF04055;	
A0A3M2EP10	unreviewed	A0A3M2EP10_9PROT	323	PF12345;PF04055;	
A0A3M2F6S4	unreviewed	A0A3M2F6S4_9PROT	321	PF12345;PF04055;	
A0A3M2GAU4	unreviewed	A0A3M2GAU4_9CYAN	329	PF12345;PF04055;	
A0A3M2H9M2	unreviewed	A0A3M2H9M2_9PSED	321	PF12345;PF04055;	
A0A3M2HSA1	unreviewed	A0A3M2HSA1_9PSED	327	PF12345;PF04055;	
A0A3M2SZZ8	unreviewed	A0A3M2SZZ8_9EURO	286	PF12345;	
A0A3M8EYJ4	unreviewed	A0A3M8EYJ4_9DELT	318	PF12345;	
A0A3M8G244	unreviewed	A0A3M8G244_9FLAO	354	PF12345;PF04055;	
A0A3M8GPA5	unreviewed	A0A3M8GPA5_9FLAO	361	PF12345;PF04055;	
A0A3M9ZEQ2	unreviewed	A0A3M9ZEQ2_9CYAN	348	PF12345;PF04055;	
A0A3N0VGV0	unreviewed	A0A3N0VGV0_9GAMM	341	PF12345;PF04055;	
A0A3N0WU38	unreviewed	A0A3N0WU38_MICAE	325	PF12345;PF04055;	
A0A3N1Y7V0	unreviewed	A0A3N1Y7V0_9GAMM	321	PF12345;PF04055;	
A0A3N4AW80	unreviewed	A0A3N4AW80_9PSED	320	PF12345;PF04055;	
A0A3N4MM27	unreviewed	A0A3N4MM27_9BACT	348	PF12345;PF04055;	
A0A3N5F209	unreviewed	A0A3N5F209_9BURK	321	PF12345;PF04055;	
A0A3N5FBZ6	unreviewed	A0A3N5FBZ6_9BURK	327	PF12345;PF04055;	
A0A3N5H3S6	unreviewed	A0A3N5H3S6_9BURK	214	PF12345;	
A0A3N5HFP6	unreviewed	A0A3N5HFP6_9DELT	348	PF12345;PF04055;	
A0A3N5HQB4	unreviewed	A0A3N5HQB4_9PLAN	82	PF12345;	
A0A3N5J8U9	unreviewed	A0A3N5J8U9_9CHRO	325	PF12345;PF04055;	
A0A3N5K343	unreviewed	A0A3N5K343_9PROT	296	PF12345;PF04055;	
A0A3N5LMN7	unreviewed	A0A3N5LMN7_9BACT	333	PF12345;PF04055;	
A0A3N5N0D2	unreviewed	A0A3N5N0D2_9PROT	320	PF12345;	
A0A3N5NFC5	unreviewed	A0A3N5NFC5_9BACT	319	PF12345;PF04055;	
A0A3N5Q6I2	unreviewed	A0A3N5Q6I2_9BACT	352	PF12345;PF04055;	
A0A3N5UB22	unreviewed	A0A3N5UB22_9DELT	328	PF12345;PF04055;	
A0A3N5V1H1	unreviewed	A0A3N5V1H1_9DELT	330	PF12345;PF04055;	
A0A3N5WPK2	unreviewed	A0A3N5WPK2_9PROT	321	PF12345;PF04055;	
A0A3N5YHR2	unreviewed	A0A3N5YHR2_9BACT	319	PF12345;PF04055;	
A0A3N5YYR2	unreviewed	A0A3N5YYR2_9BACT	328	PF12345;PF04055;	
A0A3N6Q2K6	unreviewed	A0A3N6Q2K6_9CYAN	328	PF12345;PF04055;	
A0A3N9URU8	unreviewed	A0A3N9URU8_9DELT	318	PF12345;	
A0A3N9VZF5	unreviewed	A0A3N9VZF5_9DELT	319	PF12345;	
A0A3Q9FKU3	unreviewed	A0A3Q9FKU3_9FLAO	351	PF12345;PF04055;	
A0A3R7Q1T7	unreviewed	A0A3R7Q1T7_9SYNE	311	PF12345;PF04055;	
A0A3R7R2X1	unreviewed	A0A3R7R2X1_9PLAN	318	PF12345;PF04055;	
A0A3R7R6M3	unreviewed	A0A3R7R6M3_9PLAN	318	PF12345;PF04055;	
A0A3R7SC29	unreviewed	A0A3R7SC29_9PLAN	318	PF12345;PF04055;	
A0A3R7WSM1	unreviewed	A0A3R7WSM1_9GAMM	320	PF12345;PF04055;	
A0A3R8WH67	unreviewed	A0A3R8WH67_9FLAO	351	PF12345;PF04055;	
A0A3R9M0Z7	unreviewed	A0A3R9M0Z7_9BACT	349	PF12345;PF04055;	
A0A3R9MCI6	unreviewed	A0A3R9MCI6_9BACT	348	PF12345;PF04055;	
A0A3R9MFQ6	unreviewed	A0A3R9MFQ6_9BACT	349	PF12345;PF04055;	
A0A3R9PQS1	unreviewed	A0A3R9PQS1_9BACT	349	PF12345;PF04055;	
A0A3S0UEN6	unreviewed	A0A3S0UEN6_9GAMM	322	PF12345;PF04055;	
A0A3S1AIF4	unreviewed	A0A3S1AIF4_CHLFR	332	PF12345;PF04055;	
A0A3S7UFR7	unreviewed	A0A3S7UFR7_9RHOO	332	PF12345;PF04055;	
A0A3S8R480	unreviewed	A0A3S8R480_9FLAO	351	PF12345;PF04055;	
A0A3S9MWC7	unreviewed	A0A3S9MWC7_9FLAO	357	PF12345;PF04055;	
A0A3T0SFJ1	unreviewed	A0A3T0SFJ1_9GAMM	325	PF12345;PF04055;	
A0A3T0VJ90	unreviewed	A0A3T0VJ90_9GAMM	320	PF12345;PF04055;	
A0A401IDU2	unreviewed	A0A401IDU2_APHSA	331	PF12345;PF04055;	
A0A401K8C3	unreviewed	A0A401K8C3_9RALS	320	PF12345;PF04055;	
A0A401U7J8	unreviewed	A0A401U7J8_9BACT	351	PF12345;	
A0A402DDS3	unreviewed	A0A402DDS3_MICAE	325	PF12345;PF04055;	
A0A410G6G0	unreviewed	A0A410G6G0_9FLAO	359	PF12345;	
A0A411ECK7	unreviewed	A0A411ECK7_9FLAO	351	PF12345;PF04055;	
A0A412MHC3	unreviewed	A0A412MHC3_9FIRM	320	PF12345;PF04055;	
A0A412ZG74	unreviewed	A0A412ZG74_9FIRM	327	PF12345;PF04055;	
A0A413SKA9	unreviewed	A0A413SKA9_9FIRM	320	PF12345;PF04055;	
A0A413VUR3	unreviewed	A0A413VUR3_9FIRM	320	PF12345;PF04055;	
A0A413YJS7	unreviewed	A0A413YJS7_9FIRM	320	PF12345;PF04055;	
A0A414RZR0	unreviewed	A0A414RZR0_9FIRM	321	PF12345;PF04055;	
A0A414T0S7	unreviewed	A0A414T0S7_9FIRM	321	PF12345;PF04055;	
A0A415MWR8	unreviewed	A0A415MWR8_9FIRM	320	PF12345;PF04055;	
A0A416Q690	unreviewed	A0A416Q690_9FIRM	325	PF12345;PF04055;	
A0A417QK18	unreviewed	A0A417QK18_9FIRM	58	PF12345;	
A0A417QQU9	unreviewed	A0A417QQU9_9FIRM	676	PF12345;PF13847;PF04055;	
A0A418A983	unreviewed	A0A418A983_9LEPT	347	PF12345;PF04055;	
A0A418NAQ0	unreviewed	A0A418NAQ0_9FLAO	362	PF12345;PF04055;	
A0A418PSJ9	unreviewed	A0A418PSJ9_9BACT	351	PF12345;	
A0A418R7V5	unreviewed	A0A418R7V5_9BACT	349	PF12345;PF04055;	
A0A418XJF1	unreviewed	A0A418XJF1_9PSED	320	PF12345;PF04055;	
A0A418Y1F4	unreviewed	A0A418Y1F4_9GAMM	318	PF12345;PF04055;	
A0A419F8X8	unreviewed	A0A419F8X8_9BACT	317	PF12345;PF04055;	
A0A419SB20	unreviewed	A0A419SB20_9SPHI	355	PF12345;PF04055;	
A0A420DW02	unreviewed	A0A420DW02_9FLAO	351	PF12345;PF04055;	
A0A420E4G2	unreviewed	A0A420E4G2_9FLAO	350	PF12345;PF04055;	
A0A420ZFD2	unreviewed	A0A420ZFD2_9FLAO	351	PF12345;PF04055;	
A0A421BEA9	unreviewed	A0A421BEA9_9LACT	317	PF12345;	
A0A421K5U1	unreviewed	A0A421K5U1_9GAMM	321	PF12345;PF04055;	
A0A423PG97	unreviewed	A0A423PG97_9GAMM	329	PF12345;	
A0A423PVI4	unreviewed	A0A423PVI4_9GAMM	329	PF12345;	
A0A423Q0W4	unreviewed	A0A423Q0W4_9GAMM	319	PF12345;PF04055;	
A0A423UJC1	unreviewed	A0A423UJC1_9ACTN	328	PF12345;PF04055;	
A0A423UKH9	unreviewed	A0A423UKH9_9ACTN	466	PF12345;PF04055;	
A0A424HAG5	unreviewed	A0A424HAG5_9SYNE	335	PF12345;PF04055;	
A0A424HUT0	unreviewed	A0A424HUT0_9SYNE	311	PF12345;PF04055;	
A0A424JNG6	unreviewed	A0A424JNG6_9PROT	333	PF12345;PF04055;	
A0A424L8A2	unreviewed	A0A424L8A2_9GAMM	319	PF12345;PF04055;	
A0A424LV70	unreviewed	A0A424LV70_9FLAO	362	PF12345;PF04055;	
A0A424NIE4	unreviewed	A0A424NIE4_9FLAO	339	PF12345;	
A0A424PTD6	unreviewed	A0A424PTD6_9FLAO	350	PF12345;PF04055;	
A0A424SQL7	unreviewed	A0A424SQL7_9PROT	317	PF12345;PF04055;	
A0A426QGA2	unreviewed	A0A426QGA2_9GAMM	321	PF12345;PF04055;	
A0A426TRC2	unreviewed	A0A426TRC2_9CHLR	339	PF12345;PF04055;	
A0A426W3U8	unreviewed	A0A426W3U8_9GAMM	320	PF12345;PF04055;	
A0A427SHI7	unreviewed	A0A427SHI7_9FLAO	351	PF12345;PF04055;	
A0A430K723	unreviewed	A0A430K723_9FLAO	351	PF12345;	
A0A431K3I9	unreviewed	A0A431K3I9_9RHOO	329	PF12345;PF04055;	
A0A431L261	unreviewed	A0A431L261_9BURK	322	PF12345;PF04055;	
A0A431U804	unreviewed	A0A431U804_9BACT	357	PF12345;PF04055;	
A0A432CEI6	unreviewed	A0A432CEI6_9FLAO	355	PF12345;	
A0A432FWH2	unreviewed	A0A432FWH2_9GAMM	320	PF12345;PF04055;	
A0A432HRT8	unreviewed	A0A432HRT8_9DELT	335	PF12345;PF04055;	
A0A432IWL2	unreviewed	A0A432IWL2_9BACT	362	PF12345;PF04055;	
A0A432KCT3	unreviewed	A0A432KCT3_9BACT	351	PF12345;PF04055;	
A0A432MKL6	unreviewed	A0A432MKL6_9BACT	367	PF12345;PF04055;	
A0A432MP03	unreviewed	A0A432MP03_9BACT	346	PF12345;PF04055;	
A0A432RJS8	unreviewed	A0A432RJS8_9GAMM	348	PF12345;PF04055;	
A0A433UVG3	unreviewed	A0A433UVG3_ANAVA	328	PF12345;PF04055;	
A0A433V2Y1	unreviewed	A0A433V2Y1_9CYAN	328	PF12345;PF04055;	
A0A433VPU3	unreviewed	A0A433VPU3_9CYAN	332	PF12345;PF04055;	
A0A437JRP5	unreviewed	A0A437JRP5_9BURK	336	PF12345;PF04055;	
A0A437QC23	unreviewed	A0A437QC23_9GAMM	318	PF12345;PF04055;	
A0A437RR78	unreviewed	A0A437RR78_9BURK	324	PF12345;PF04055;	
A0A443YIP2	unreviewed	A0A443YIP2_9DELT	314	PF12345;PF04055;	
A0A444VNL9	unreviewed	A0A444VNL9_9FLAO	362	PF12345;PF04055;	
A0A448UZC5	unreviewed	A0A448UZC5_9FIRM	305	PF12345;PF04055;	
A0A448Z2N0	unreviewed	A0A448Z2N0_9STRA	529	PF12345;PF04055;	
A0A450RYH7	unreviewed	A0A450RYH7_9GAMM	331	PF12345;PF04055;	
A0A450S5L3	unreviewed	A0A450S5L3_9GAMM	327	PF12345;PF04055;	
A0A450SE49	unreviewed	A0A450SE49_9GAMM	334	PF12345;PF04055;	
A0A450U070	unreviewed	A0A450U070_9GAMM	327	PF12345;PF04055;	
A0A450UPV5	unreviewed	A0A450UPV5_9GAMM	361	PF12345;PF04055;	
A0A450UR40	unreviewed	A0A450UR40_9GAMM	321	PF12345;	
A0A450UTB4	unreviewed	A0A450UTB4_9GAMM	321	PF12345;	
A0A450WE54	unreviewed	A0A450WE54_9GAMM	334	PF12345;PF04055;	
A0A450WLX8	unreviewed	A0A450WLX8_9GAMM	329	PF12345;PF04055;	
A0A450WRW9	unreviewed	A0A450WRW9_9GAMM	321	PF12345;	
A0A450X7J6	unreviewed	A0A450X7J6_9GAMM	334	PF12345;PF04055;	
A0A450Y8E5	unreviewed	A0A450Y8E5_9GAMM	333	PF12345;PF04055;	
A0A450YDF7	unreviewed	A0A450YDF7_9GAMM	326	PF12345;	
A0A450YJJ1	unreviewed	A0A450YJJ1_9GAMM	333	PF12345;PF04055;	
A0A450ZJ53	unreviewed	A0A450ZJ53_9GAMM	364	PF12345;PF04055;	
A0A450ZNK0	unreviewed	A0A450ZNK0_9GAMM	321	PF12345;	
A0A450ZNU4	unreviewed	A0A450ZNU4_9GAMM	321	PF12345;	
A0A451AUR9	unreviewed	A0A451AUR9_9GAMM	336	PF12345;PF04055;	
A0A451BBA2	unreviewed	A0A451BBA2_9GAMM	324	PF12345;	
A0A451BX23	unreviewed	A0A451BX23_9GAMM	320	PF12345;PF04055;	
A0A455XD92	unreviewed	A0A455XD92_9PROT	325	PF12345;	
A0A479ZQ88	unreviewed	A0A479ZQ88_PLAAG	328	PF12345;PF04055;	
A0A479ZVX2	unreviewed	A0A479ZVX2_9CYAN	330	PF12345;PF04055;	
A0A480ABH2	unreviewed	A0A480ABH2_9CYAN	324	PF12345;PF04055;	
A0A480ANK5	unreviewed	A0A480ANK5_9BURK	330	PF12345;PF04055;	
A0A482ZUL7	unreviewed	A0A482ZUL7_9GAMM	320	PF12345;PF04055;	
A0A484HIB5	unreviewed	A0A484HIB5_9DELT	331	PF12345;PF04055;	
A0A494WQR6	unreviewed	A0A494WQR6_CLOS5	266	PF12345;	
A0A495EDQ2	unreviewed	A0A495EDQ2_9FLAO	351	PF12345;PF04055;	
A0A495PXM5	unreviewed	A0A495PXM5_9FLAO	352	PF12345;PF04055;	
A0A495VDQ0	unreviewed	A0A495VDQ0_9GAMM	319	PF12345;PF04055;	
A0A495ZG10	unreviewed	A0A495ZG10_9BACT	317	PF12345;PF04055;	
A0A496V3X8	unreviewed	A0A496V3X8_9GAMM	321	PF12345;PF04055;	
A0A496VPA1	unreviewed	A0A496VPA1_9GAMM	321	PF12345;PF04055;	
A0A496W6U7	unreviewed	A0A496W6U7_9GAMM	321	PF12345;PF04055;	
A0A496WI13	unreviewed	A0A496WI13_9GAMM	321	PF12345;PF04055;	
A0A496X9Q2	unreviewed	A0A496X9Q2_9GAMM	326	PF12345;PF04055;	
A0A496XIL5	unreviewed	A0A496XIL5_9GAMM	319	PF12345;PF04055;	
A0A496XVD9	unreviewed	A0A496XVD9_9PROT	665	PF12345;PF13847;PF04055;	
A0A496ZGA3	unreviewed	A0A496ZGA3_9DELT	304	PF12345;PF04055;	
A0A497CKK9	unreviewed	A0A497CKK9_9BACT	354	PF12345;PF04055;	
A0A497E8B9	unreviewed	A0A497E8B9_9BACT	172	PF12345;	
A0A497H468	unreviewed	A0A497H468_9ARCH	96	PF12345;	
A0A497H489	unreviewed	A0A497H489_9ARCH	49	PF12345;	
A0A497TP98	unreviewed	A0A497TP98_9BACT	320	PF12345;PF04055;	
A0A497TSP4	unreviewed	A0A497TSP4_9BACT	320	PF12345;PF04055;	
A0A497Z8R8	unreviewed	A0A497Z8R8_9FLAO	351	PF12345;PF04055;	
A0A498C473	unreviewed	A0A498C473_9GAMM	319	PF12345;PF04055;	
A0A498DE04	unreviewed	A0A498DE04_9PROT	321	PF12345;PF04055;	
A0A4D9CAV3	unreviewed	A0A4D9CAV3_MASLA	328	PF12345;PF04055;	
A0A4D9D0D8	unreviewed	A0A4D9D0D8_9STRA	446	PF12345;PF04055;	
A0A4P5VAT0	unreviewed	A0A4P5VAT0_9CYAN	343	PF12345;PF04055;	
A0A4P5VL57	unreviewed	A0A4P5VL57_9CYAN	344	PF12345;	
A0A4P5WGJ5	unreviewed	A0A4P5WGJ5_9BACT	346	PF12345;	
A0A4P5ZAL6	unreviewed	A0A4P5ZAL6_9BACT	334	PF12345;	
A0A4P6LBG1	unreviewed	A0A4P6LBG1_9SYNE	269	PF12345;	
A0A4P7C3G7	unreviewed	A0A4P7C3G7_9GAMM	322	PF12345;PF04055;	
A0A4P7WUF3	unreviewed	A0A4P7WUF3_9FLAO	351	PF12345;PF04055;	
A0A4P7ZWL0	unreviewed	A0A4P7ZWL0_9SYNE	340	PF12345;PF04055;	
A0A4P8X180	unreviewed	A0A4P8X180_9SYNE	332	PF12345;PF04055;	
A0A4P9UKZ8	unreviewed	A0A4P9UKZ8_9GAMM	325	PF12345;PF04055;	
A0A4Q0P052	unreviewed	A0A4Q0P052_9FLAO	355	PF12345;PF04055;	
A0A4Q0PMR1	unreviewed	A0A4Q0PMR1_9FLAO	355	PF12345;PF04055;	
A0A4Q0XF36	unreviewed	A0A4Q0XF36_9FLAO	350	PF12345;PF04055;	
A0A4Q3CSW3	unreviewed	A0A4Q3CSW3_9SPHI	339	PF12345;PF04055;	
A0A4Q3K6F9	unreviewed	A0A4Q3K6F9_9BURK	319	PF12345;PF04055;	
A0A4Q3R461	unreviewed	A0A4Q3R461_9BACT	351	PF12345;PF04055;	
A0A4Q3WBP6	unreviewed	A0A4Q3WBP6_9BACT	289	PF12345;PF04055;	
A0A4Q4KG84	unreviewed	A0A4Q4KG84_9FLAO	354	PF12345;PF04055;	
A0A4Q4SV70	unreviewed	A0A4Q4SV70_9PEZI	229	PF12345;	
A0A4Q5L7X7	unreviewed	A0A4Q5L7X7_9GAMM	331	PF12345;PF04055;	
A0A4Q5LUI6	unreviewed	A0A4Q5LUI6_9BACT	351	PF12345;PF04055;	
A0A4Q5NUE2	unreviewed	A0A4Q5NUE2_9BACT	316	PF12345;	
A0A4Q5QSC6	unreviewed	A0A4Q5QSC6_9BACT	348	PF12345;PF04055;	
A0A4Q5RXB7	unreviewed	A0A4Q5RXB7_9BACT	354	PF12345;PF04055;	
A0A4Q7E108	unreviewed	A0A4Q7E108_9CYAN	337	PF12345;PF04055;	
A0A4Q7PCN7	unreviewed	A0A4Q7PCN7_9BACT	347	PF12345;PF04055;	
A0A4Q7PHW4	unreviewed	A0A4Q7PHW4_9FLAO	355	PF12345;PF04055;	
A0A4Q8QHA4	unreviewed	A0A4Q8QHA4_9FLAO	362	PF12345;PF04055;	
A0A4Q9FKH7	unreviewed	A0A4Q9FKH7_9FLAO	354	PF12345;PF04055;	
A0A4Q9FRD5	unreviewed	A0A4Q9FRD5_9FLAO	351	PF12345;PF04055;	
A0A4Q9JBH1	unreviewed	A0A4Q9JBH1_9CYAN	328	PF12345;PF04055;	
A0A4Q9V9A4	unreviewed	A0A4Q9V9A4_9FLAO	351	PF12345;PF04055;	
A0A4R0QS52	unreviewed	A0A4R0QS52_9SYNE	324	PF12345;PF04055;	
A0A4R0ZU34	unreviewed	A0A4R0ZU34_9FLAO	351	PF12345;PF04055;	
A0A4R1HF73	unreviewed	A0A4R1HF73_9GAMM	322	PF12345;PF04055;	
A0A4R1KQW3	unreviewed	A0A4R1KQW3_9FLAO	354	PF12345;PF04055;	
A0A4R2L7X9	unreviewed	A0A4R2L7X9_9GAMM	320	PF12345;	
A0A4R2P0H6	unreviewed	A0A4R2P0H6_9FLAO	350	PF12345;PF04055;	
A0A4R3K556	unreviewed	A0A4R3K556_9FIRM	325	PF12345;PF04055;	
A0A4R4FIS6	unreviewed	A0A4R4FIS6_9FIRM	327	PF12345;PF04055;	
A0A4R4GZ71	unreviewed	A0A4R4GZ71_9GAMM	115	PF12345;	
A0A4R5CA16	unreviewed	A0A4R5CA16_9FLAO	351	PF12345;PF04055;	
A0A4R5CSJ0	unreviewed	A0A4R5CSJ0_9FLAO	351	PF12345;	
A0A4R5LTB1	unreviewed	A0A4R5LTB1_9GAMM	318	PF12345;PF04055;	
A0A4R5MHR3	unreviewed	A0A4R5MHR3_9SPHI	348	PF12345;PF04055;	
A0A4R5UVU5	unreviewed	A0A4R5UVU5_9BACT	333	PF12345;PF04055;	
